AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4	cdReads5	cdRPKM5
NM_006831	CLP1	241.0	32.6658836668	202.0	27.6886597019	215.0	27.875017442399997	91.0	18.8608297982	51.0	6.464241573130001	48.0	9.78967248438
NM_000405	GM2A	103.0	30.6564923543	105.0	31.6044133017	100.0	28.4698092315	44.0	20.025342343800002	33.0	9.18478957298	36.0	16.1226822616
NM_006833	COPS6	4680.0	823.8705463619999	4695.0	835.837623913	4818.0	811.295821043	1898.0	510.918192565	1534.0	252.527405558	1523.0	403.42479220800004
NM_000403	GALE	250.0	41.3620018133	223.0	37.311232862800004	247.0	39.089292801	99.0	25.046022730900003	54.0	8.354593693370001	49.0	12.198520978900001
NM_000402	G6PD	845.0	89.361620108	840.0	89.8352553923	818.0	82.74598839869999	354.0	57.245271845	290.0	28.678891185300003	237.0	37.7130995638
NM_006836	GCN1	1414.0	30.5562407587	1342.0	29.3275798199	1334.0	27.5743740639	620.0	20.4872769556	447.0	9.03291805241	434.0	14.1120400418
NM_006837	COPS5	480.0	82.7338811195	429.0	74.7777939288	367.0	60.50726799	133.0	35.0538591014	121.0	19.5028268147	108.0	28.0101524665
NM_006838	METAP2	979.0	118.014167195	1040.0	126.782114082	1123.0	129.488300184	468.0	86.265936709	358.0	40.355665554699996	284.0	51.5132974883
NM_006839	IMMT	2251.0	171.24609888	2276.0	175.101814002	2296.0	167.076894692	931.0	108.30210749999999	663.0	47.16596815810001	607.0	69.4837804775
NM_001350022	JCAD	4.0	0.169827513327	2.0	0.0858719353015	8.0	0.324890764171	2.0	0.129843463058	4.0	0.158810087091	2.0	0.127769622498
NM_001354073	MTRF1	16.0	2.07143872758	21.0	2.74944223342	26.0	3.2197694565900004	3.0	0.5939028355120001	12.0	1.4527918280899998	3.0	0.5844171073910001
NM_014282	HABP4	31.0	4.32362799631	50.0	7.05228454167	49.0	6.53705329842	24.0	5.11846694954	13.0	1.69550865928	14.0	2.93808407291
NM_181659	NCOA3	236.0	9.56277871537	243.0	9.95752883454	314.0	12.1702940291	130.0	8.054850620589999	97.0	3.6754783664899997	100.0	6.09707672273
NM_004890	SPAG7	412.0	104.339640644	458.0	117.298050571	444.0	107.555942455	189.0	73.1907099659	148.0	35.0496648351	143.0	54.492623209399994
NM_023015	INTS3	404.0	22.3657787446	425.0	23.7938535974	416.0	22.029026694299997	159.0	13.459899545399999	156.0	8.07601823518	167.0	13.911331093900001
NM_001351370	YEATS2	340.0	13.786559368399999	335.0	13.7370975152	302.0	11.7134071858	170.0	10.5406631528	160.0	6.06690220347	164.0	10.0062277395
NM_020117	LARS	1410.0	69.1718860571	1319.0	65.4377707822	853.0	40.027535864499995	356.0	26.7056121811	292.0	13.3956375925	288.0	21.2594756755
NM_004544	NDUFA10	1061.0	172.088699881	1037.0	170.093971621	1100.0	170.658912641	480.0	119.047489725	320.0	48.53521762770001	306.0	74.6806265434
NM_004545	NDUFB1	269.0	146.53230536700002	297.0	163.610340127	293.0	152.668009088	107.0	89.1265129444	67.0	34.1291866408	61.0	49.9989051059
NM_004542	NDUFA3	337.0	228.927487965	341.0	234.258639502	339.0	220.275938108	186.0	193.20707303	121.0	76.86408215189999	108.0	110.392953839
NM_001976	ENO3	526.0	69.8205804218	475.0	63.7623795457	313.0	39.7412357737	105.0	21.3122373847	99.0	12.2886150149	81.0	16.1782777177
NM_004541	NDUFA1	435.0	353.767453819	436.0	358.581850397	345.0	268.378074911	150.0	186.53567932299998	88.0	66.9239127571	65.0	79.5410889356
NM_172193	KLHDC1	4.0	0.567482599817	1.0	0.143471538096	2.0	0.271407517981	1.0	0.216937481276	1.0	0.132666903221	1.0	0.213472587958
NM_001321015	GATM	260.0	50.8906853497	265.0	52.4546533604	197.0	36.8833616681	50.0	14.9650093016	29.0	5.30802528378	35.0	10.3081932727
NM_018040	GPATCH2	189.0	20.6297088968	196.0	21.635182489600002	191.0	19.9417828216	81.0	13.519429008	55.0	5.61389154744	47.0	7.719314054910001
NM_004457	ACSL3	1104.0	88.4139464668	1046.0	84.7142720405	1115.0	85.4133763505	412.0	50.4534599312	283.0	21.1937677946	226.0	27.2338912421
NM_020119	ZC3HAV1	989.0	63.2405311534	1037.0	67.0580884797	903.0	55.2314299091	411.0	40.1867675033	289.0	17.2809292996	254.0	24.438947063
NM_198474	OLFML1	49.0	7.020660972789999	53.0	7.67946538031	40.0	5.48202778254	14.0	3.0672698965599996	7.0	0.9378858741339999	8.0	1.72473138062
NM_198475	FAM171A2	76.0	5.30633971509	52.0	3.6716222881	98.0	6.544957836869999	64.0	6.832874863709999	33.0	2.15459392643	25.0	2.62646140565
NM_198476	C19orf54	59.0	9.67823840156	96.0	15.925340728599998	67.0	10.5128005793	26.0	6.52168303087	16.0	2.45433770958	30.0	7.404830394789999
NM_198471	KANK3	6.0	0.421469741105	6.0	0.42622566427	4.0	0.26876608228300003	3.0	0.32223925138500004	3.0	0.197063611718	1.0	0.10569749793
NM_001330206	MIEN1	130.0	64.1570605904	106.0	52.902983731000006	83.0	39.1812707902	45.0	33.959059569000004	36.0	16.6139783418	24.0	17.822224266400003
NM_004862	LITAF	371.0	132.234830439	365.0	131.564286061	373.0	127.16866269200001	121.0	65.9476551878	80.0	26.6644096844	75.0	40.2237700458
NM_001171796	TRIQK	23.0	15.264955795599999	32.0	21.477854162800003	19.0	12.0620364169	11.0	11.163552915799999	5.0	3.10318560982	6.0	5.99195471027
NM_001350396	TMEM126B	57.0	29.6509658404	65.0	34.194049912800004	39.0	19.4056375356	28.0	22.2722480777	14.0	6.8102343653299995	18.0	14.0891908052
NM_020379	MAN1C1	84.0	7.68664624506	63.0	5.83003757261	90.0	7.87769998704	48.0	6.7164669322	30.0	2.5671361146200002	20.0	2.7538302154900003
NM_020378	NAT14	225.0	62.76234188189999	214.0	60.3675556767	229.0	61.101436952600004	92.0	39.2415799465	64.0	16.6942391067	47.0	19.7271359181
NM_001324130	ANKS3	18.0	2.83200103968	29.0	4.61415412574	30.0	4.51483078276	19.0	4.57105597469	27.0	3.9724158024300005	28.0	6.628701941059999
NM_001128592	PSMG4	64.0	22.6714520859	68.0	24.3602348978	65.0	22.024803338	31.0	16.7920257746	9.0	2.98134273925	11.0	5.8632931060599995
NM_033259	CAMK2N2	33.0	23.8183087442	36.0	26.2768122023	34.0	23.4733577114	21.0	23.177058155900003	11.0	7.424371571489999	7.0	7.60229253865
NM_001306077	ADI1	539.0	178.86546030099998	532.0	178.534662728	451.0	143.157326948	187.0	94.89019978430001	127.0	39.4104572447	149.0	74.4001043191
NM_020371	AVEN	65.0	10.339361004199999	63.0	10.1343077364	58.0	8.8248565695	32.0	7.78345387368	19.0	2.82620705952	27.0	6.46239743545
NM_020376	PNPLA2	181.0	20.6954161786	214.0	24.7447208417	292.0	31.935797095999998	182.0	31.8206475011	109.0	11.654459064500001	96.0	16.516437537999998
NM_020375	TIGAR	182.0	38.7783266594	151.0	32.5362742316	166.0	33.8317983945	51.0	16.6161302541	45.0	8.96603074719	41.0	13.1447124548
NM_020374	C12orf4	169.0	17.646092072000002	196.0	20.6962233942	146.0	14.581896504000001	80.0	12.773027830699998	52.0	5.07732792001	54.0	8.4840877724
NM_001034850	RETREG1	9.0	1.0435184553899999	8.0	0.9380388113249999	14.0	1.5526908006600002	8.0	1.4183703595100001	3.0	0.325273672355	4.0	0.697858179107
NM_172373	ELF1	189.0	17.601800010399998	145.0	13.6564077754	161.0	14.342355186099999	63.0	8.97176444744	62.0	5.39954296109	39.0	5.46524256235
NM_018700	TRIM36	42.0	3.32666240098	38.0	3.04380083428	21.0	1.5910288451199999	8.0	0.968927899912	6.0	0.444406828073	6.0	0.715089245258
NM_182511	CBLN2	203.0	52.095533199399995	220.0	57.095295649300006	284.0	69.7143381964	170.0	66.71068590899999	139.0	33.3571765152	113.0	43.63474574560001
NM_001304821	TSACC	1.0	0.458264718503	2.0	0.9268716826189999	2.0	0.876689363637	2.0	1.40148499809	1.0	0.428535155642	2.0	1.3791006872799998
NM_006768	BRAP	199.0	19.3769469675	189.0	18.6108956576	210.0	19.5591910302	99.0	14.7404079816	86.0	7.83070311388	97.0	14.211946543
NM_006769	LMO4	108.0	37.5666643939	126.0	44.322333835100004	150.0	49.907918592600005	63.0	33.508999743400004	50.0	16.2636836177	37.0	19.3655644702
NM_001193308	SYTL1	4.0	0.41024052953	2.0	0.20743487035500002	6.0	0.58861204166	4.0	0.627307672323	2.0	0.19181324906199998	4.0	0.6172884070970001
NM_182969	XRRA1	30.0	2.1844144211099996	19.0	1.39907364955	24.0	1.67156912714	11.0	1.22475296806	8.0	0.5447206013710001	12.0	1.3147542491600002
NM_001308339	DENND5B	84.0	3.7024990691900004	102.0	4.54662399428	163.0	6.8723076909800005	84.0	5.661571457919999	52.0	2.14333003035	52.0	3.44880446682
NM_001012301	ARSI	6.0	0.607803731909	11.0	1.12688083518	16.0	1.55035592727	12.0	1.85881168167	9.0	0.8525594149079999	6.0	0.9145615084090001
NM_001351056	TRIM2	210.0	16.1891648219	203.0	15.826117421900001	193.0	14.231863781700001	81.0	9.548435173889999	93.0	6.704372434990001	129.0	14.9638868966
NM_006761	YWHAE	2898.0	653.650177468	2771.0	632.057696289	2794.0	602.799277993	1156.0	398.70058375300005	745.0	157.135136953	684.0	232.141432877
NM_006762	LAPTM5	27.0	5.92781966672	30.0	6.66078889791	24.0	5.040130486	10.0	3.35716938705	4.0	0.8212232640430001	2.0	0.660709834972
NM_006763	BTG2	146.0	53.020363280299996	152.0	55.8221586966	43.0	14.936801799300001	10.0	5.55305376601	7.0	2.37715727847	9.0	4.91792509239
NM_182961	SYNE1	1304.0	8.55816393599	1337.0	8.873758660910001	1765.0	11.0801857001	860.0	8.6306498291	744.0	4.566105891169999	679.0	6.70536373038
NM_006766	KAT6A	511.0	14.7161257683	467.0	13.600744027100001	509.0	14.021345548	243.0	10.7009146313	223.0	6.00547670984	214.0	9.273334396980001
NM_001349839	CEP78	300.0	24.5012819794	259.0	21.3914642791	301.0	23.514371149400002	156.0	19.4820290823	99.0	7.560887597560001	82.0	10.0769931407
NM_002009	FGF7	7.0	2.07276657292	5.0	1.4972542565399998	6.0	1.69942861259	4.0	1.81114984368	4.0	1.1075985561200001	2.0	0.891111213322
NM_001314077	PROS1	103.0	8.388377315549999	87.0	7.165280243210001	96.0	7.47844467035	31.0	3.86050804128	23.0	1.75161478286	13.0	1.5930655329799999
NM_001040427	HAGH	99.0	21.9018930981	90.0	20.1354882776	100.0	21.1614673981	36.0	12.1784213627	32.0	6.62012930095	22.0	7.323500201439999
NM_001040429	PCDH17	72.0	3.5839461433199995	88.0	4.42980742107	132.0	6.28495581725	87.0	6.62201661596	78.0	3.6307271634900005	66.0	4.94336263597
NM_002004	FDPS	1081.0	148.61524821	1088.0	151.26545860299998	1221.0	160.56565695	467.0	98.174024116	302.0	38.8252851011	258.0	53.3711965979
NM_002006	FGF2	103.0	20.5790986738	97.0	19.59900641	95.0	18.155660350799998	36.0	10.9985051061	32.0	5.97873269048	14.0	4.2088816823
NM_001626	AKT2	227.0	27.1935424868	194.0	23.5025429564	267.0	30.595003704899998	164.0	30.0417904569	145.0	16.2434383684	138.0	24.875314056500002
NM_013227	ACAN	5.0	0.114068262606	11.0	0.253781934435	9.0	0.19639781477	10.0	0.348848498141	5.0	0.10666817386600001	5.0	0.1716383708
NM_007011	ABHD2	263.0	35.6478315534	272.0	37.283739796599995	209.0	27.097109978899997	78.0	16.1664255413	61.0	7.731739920800001	68.0	13.868702686199999
NM_001303103	TLE1	95.0	7.023596261810001	101.0	7.55145264597	119.0	8.41554437796	81.0	9.15720607585	62.0	4.28644895758	66.0	7.34225436328
NM_001303100	ERICH1	166.0	22.659727783	194.0	26.780675425500004	158.0	20.6301794932	73.0	15.237422000499999	55.0	7.020682337110001	48.0	9.859102785689998
NM_001303107	TMEM246	46.0	6.57451066446	45.0	6.5041614362	47.0	6.42543862804	29.0	6.337903691849999	28.0	3.7422574977800007	18.0	3.87104004797
NM_032301	FBXW9	136.0	17.108549490799998	118.0	15.0116864675	151.0	18.1698168111	69.0	13.2728873348	50.0	5.88185507744	40.0	7.57153318509
NM_152342	CDYL2	7.0	0.7972179126610001	2.0	0.230346808698	1.0	0.10893773157600001	2.0	0.348298046862	1.0	0.106499861165	1.0	0.171367541023
NM_001331069	CERS5	89.0	15.8610510904	85.0	15.3191291988	123.0	20.9674872803	66.0	17.9857241421	27.0	4.4996191342400005	25.0	6.70396167429
NM_032642	WNT5B	4.0	0.6415706059040001	3.0	0.48660763337499996	4.0	0.613682554546	3.0	0.7357796239959999	3.0	0.449961913424	1.0	0.241342620275
NM_032305	POLR3GL	76.0	20.0380956364	78.0	20.7974769333	104.0	26.228624249099997	49.0	19.7551789456	29.0	7.15007972016	21.0	8.331279494410001
NM_006494	ERF	444.0	46.6979260691	447.0	47.543958933	458.0	46.0764934397	171.0	27.501271191999997	130.0	12.7858030044	106.0	16.7752903273
NM_006493	CLN5	138.0	19.5301640327	140.0	20.0367849037	137.0	18.545847788099998	65.0	14.0663751646	32.0	4.23493565575	38.0	8.092076091560001
NM_152345	ANKRD13B	57.0	5.2492140483	59.0	5.49470820462	79.0	6.958983991739999	42.0	5.91440080533	31.0	2.66963049113	20.0	2.77139851033
NM_000722	CACNA2D1	654.0	34.581360680900005	686.0	36.6827292852	943.0	47.695273263999994	334.0	27.005537847800003	249.0	12.312144664000002	263.0	20.9252008128
NM_001243650	GFOD2	13.0	6.642810698300001	13.0	6.71776909792	10.0	4.8877371600999995	8.0	6.25087114191	10.0	4.77835660273	6.0	4.61327486543
NM_032307	C9orf64	36.0	6.078037319090001	38.0	6.488101778330001	32.0	5.16785309091	21.0	5.42153407155	16.0	2.5261019701	20.0	5.08089726894
NM_001628	AKR1B1	514.0	93.62478305709999	510.0	93.9444389986	468.0	81.540407563	156.0	43.450456028999994	123.0	20.9509080194	119.0	32.615513730500005
NM_152347	EFCAB13	20.0	1.18565409715	14.0	0.839323227998	12.0	0.68046936233	6.0	0.543902802133	9.0	0.498931074433	4.0	0.35681044475900003
NM_006428	MRPL28	751.0	168.730572969	722.0	164.04546831	831.0	178.58878698200002	334.0	114.747265875	256.0	53.785330663	213.0	72.0083740181
NM_001256456	INTS11	397.0	37.764938630900005	351.0	33.7659201281	393.0	35.7593936644	202.0	29.382698658400003	159.0	14.1437781023	164.0	23.4742476129
NM_001114618	MGAT1	189.0	24.4688699696	191.0	25.0068317421	271.0	33.5599047206	142.0	28.1114008809	79.0	9.56421286829	59.0	11.4935364454
NM_001329755	FAM136A	260.0	139.00696461200002	221.0	119.48920775100001	190.0	97.1664044698	63.0	51.5045736797	57.0	28.4975878502	59.0	47.464048653999996
NM_006423	RABAC1	702.0	217.92704774700002	668.0	209.71219296400002	592.0	175.79035756	244.0	115.82595371299999	190.0	55.1566216455	167.0	78.0081630694
NM_001145191	FAM200B	9.0	0.78977536593	7.0	0.6212012340959999	10.0	0.8393834332699999	4.0	0.536738935438	7.0	0.574419463945	2.0	0.264083110331
NM_002949	MRPL12	892.0	258.820543929	828.0	242.96147965900002	901.0	250.06793139799998	439.0	194.778244181	321.0	87.09815530190001	263.0	114.825725063
NM_001570	IRAK2	17.0	1.56805595373	11.0	1.02607360392	15.0	1.32343681891	11.0	1.5514841911700001	4.0	0.34501871955799995	9.0	1.24912154903
NM_001145199	C12orf75	40.0	36.0883465821	48.0	43.7946870038	33.0	28.4787060469	16.0	22.0733887199	25.0	21.0919646917	13.0	17.6481791076
NM_006421	ARFGEF1	290.0	9.05134746707	293.0	9.248175345660002	257.0	7.67269053332	99.0	4.7248983422	108.0	3.15216562053	87.0	4.08586533351
NM_006963	ZNF22	381.0	97.77536033969999	323.0	83.8262749761	254.0	62.35014754189999	100.0	39.2415799465	50.0	11.998984358	49.0	18.9212614295
NM_152715	TBCEL	60.0	8.15172063972	55.0	7.5567303065299996	50.0	6.4978152834300005	17.0	3.53174219518	14.0	1.77867297542	13.0	2.6576081479599996
NM_001351051	STX2	30.0	8.09458241094	27.0	7.367330524	33.0	8.51699620094	21.0	8.66432080593	26.0	6.56019238263	25.0	10.1499232826
NM_181656	C17orf58	10.0	7.597546648860001	21.0	16.1348846856	16.0	11.627669454600001	8.0	9.29405840837	6.0	4.26279707454	7.0	8.002413198580001
NM_014624	S100A6	4264.0	2705.59489804	4149.0	2662.33196159	4121.0	2501.19475446	2285.0	2217.04146044	1334.0	791.537396713	1120.0	1069.33345599
NM_003718	CDK13	297.0	11.334555383900002	275.0	10.613385262000001	491.0	17.9237488998	312.0	18.2072631344	186.0	6.637904763790001	190.0	10.9106643931
NM_080632	UPF3B	191.0	22.786360982399998	174.0	20.9924945968	181.0	20.6547289536	61.0	11.12790671	45.0	5.0202362241500005	46.0	8.25750783419
NM_003714	STC2	750.0	142.92414488	780.0	150.318397637	1236.0	225.30048636200002	694.0	202.230122397	417.0	74.3105417417	336.0	96.3458856383
NM_001271441	C21orf2	46.0	7.064101884149999	45.0	6.9885138835800005	61.0	8.96041815015	38.0	8.92328480165	23.0	3.30291191769	18.0	4.159308987709999
NM_001197104	KMT2A	592.0	8.603796094269999	633.0	9.30347743045	511.0	7.103765588610001	207.0	4.600243105980001	182.0	2.4734880919099997	176.0	3.84884682119
NM_002439	MSH3	140.0	7.10350582987	153.0	7.850717178180001	147.0	7.134464144680001	45.0	3.4913971613199997	52.0	2.4672779787	46.0	3.5119804848400005
NM_001080488	ONECUT3	10.0	1.16649201073	10.0	1.17965486879	11.0	1.22736510909	10.0	1.78370817938	9.0	0.9817350838339999	8.0	1.40417524523
NM_001330684	SRGAP2B	14.0	2.64176131843	5.0	0.954132614461	7.0	1.26346408289	4.0	1.15416411607	5.0	0.8822782616150001	5.0	1.4196624722
NM_018509	LRRC59	1584.0	296.95553759	1628.0	308.648270312	1703.0	305.38676992	660.0	189.200474742	511.0	89.5833263998	411.0	115.938487324
NM_014999	RAB21	303.0	77.4142939071	288.0	74.4122115462	365.0	89.2012031718	149.0	58.2112375091	101.0	24.1307008438	84.0	32.292924058000004
NM_014991	WDFY3	204.0	3.33973244241	186.0	3.0794109376	191.0	2.99098472148	77.0	1.92758824092	59.0	0.9032408128839999	94.0	2.3155753530200003
NM_001318005	ZNF514	19.0	2.3145268694	35.0	4.3117132071199995	21.0	2.44696208458	9.0	1.67645990278	7.0	0.797400859232	8.0	1.46638554091
NM_001318002	ZNF584	19.0	7.51428586367	25.0	9.99878698716	21.0	7.94424676775	12.0	7.257004510650001	4.0	1.47932683865	7.0	4.165639747209999
NM_001318000	CWC27	188.0	32.5011217123	197.0	34.4413306976	146.0	24.143080139899997	67.0	17.711581368	46.0	7.43649629371	39.0	10.1450610439
NM_005497	GJC1	368.0	53.5234722104	341.0	50.1561318834	363.0	50.501282259499995	147.0	32.6930795146	83.0	11.2887170219	113.0	24.7300196291
NM_014445	SERP1	230.0	198.216590182	241.0	210.040190406	215.0	177.235185529	131.0	172.633667003	77.0	62.0544489558	62.0	80.3995117094
NM_014426	SNX5	268.0	38.2090938627	270.0	38.92861067	320.0	43.6396483233	162.0	35.3174219518	109.0	14.532103278	120.0	25.7432128293
NM_152363	ANKLE1	160.0	13.788980186600002	150.0	13.0730408966	116.0	9.56245652158	89.0	11.7285468422	46.0	3.70714889866	39.0	5.05738863978
NM_032673	PCGF1	113.0	25.0952810079	133.0	29.8702224179	159.0	33.7761436752	84.0	28.525610038000003	73.0	15.160255236900001	69.0	23.057502644699998
NM_152361	EID2B	43.0	15.3264089188	42.0	15.1389041494	19.0	6.47776029798	11.0	5.99524138071	10.0	3.33305121055	12.0	6.43580320732
NM_014448	ARHGEF16	83.0	6.75004567057	66.0	5.42807388216	106.0	8.245819113189999	75.0	9.32678396615	43.0	3.270145737	24.0	2.9369017453099997
NM_004239	TRIP11	218.0	6.3573814585	210.0	6.19318806114	223.0	6.220509530169999	122.0	5.44030994712	117.0	3.19063902246	116.0	5.09013526397
NM_057169	GIT2	308.0	23.4004436785	328.0	25.201153223200002	266.0	19.3310004682	137.0	15.916075024300001	115.0	8.17036105954	102.0	11.6606592322
NM_001185011	NCAPH2	425.0	40.4284607509	372.0	35.7861033836	535.0	48.680090611800004	311.0	45.237719221599995	213.0	18.9473253824	172.0	24.6193328623
NM_001304579	SMPDL3B	12.0	2.7715850175	13.0	3.0364316322600002	9.0	1.9883314767299998	4.0	1.4126968780700002	3.0	0.64794515533	5.0	1.7376668659799999
NM_001352506	RCBTB1	27.0	4.5988689449699995	38.0	6.545518608230001	36.0	5.86528459212	12.0	3.1254355709599997	7.0	1.1149498739700001	4.0	1.0251721923200001
NM_001352507	LINS1	21.0	2.38225627732	15.0	1.7208128488699999	16.0	1.73615496767	12.0	2.08157693233	7.0	0.742569758892	4.0	0.682776764628
NM_001242802	ZNF790	43.0	3.8977680452900003	55.0	5.04177453732	31.0	2.68787178522	14.0	1.9405176896599998	9.0	0.7628867605930001	16.0	2.1823131754799996
NM_014874	MFN2	666.0	50.7331690209	621.0	47.839051238900005	703.0	51.22387233	298.0	34.7117141875	269.0	19.161966445	262.0	30.030918132300002
NM_022459	XPO4	468.0	23.457425278400002	464.0	23.519368946500002	424.0	20.3282346193	161.0	12.339637444100001	152.0	7.12439696254	146.0	11.01125705
NM_181843	NUDT8	66.0	27.0278680785	70.0	28.989390924499997	77.0	30.161844702199996	37.0	23.1692307131	16.0	6.12714094875	21.0	12.940072406199999
NM_022450	RHBDF1	93.0	6.27330136847	81.0	5.525497893	109.0	7.032974135630001	77.0	7.942294072110001	52.0	3.2800961913099997	58.0	5.88695550389
NM_022453	RNF25	413.0	51.841694394399994	448.0	56.869622543999995	451.0	54.150814976099994	187.0	35.8932494836	144.0	16.9029170956	169.0	31.9201848207
NM_022455	NSD1	29.0	0.620874779907	19.0	0.41137019061700003	23.0	0.47101330660400004	11.0	0.36011461018700003	15.0	0.30030828482099997	20.0	0.644296205405
NM_001163922	VSIG10L	85.0	5.65439531701	101.0	6.7945674153299995	86.0	5.47223844722	75.0	7.629051400880001	32.0	1.99061491653	26.0	2.6024964582599996
NM_001607	ACAA1	148.0	20.107577578	147.0	20.1970791829	151.0	19.623402155999997	73.0	15.165716485199999	51.0	6.4794515533000006	42.0	8.586118631889999
NM_130444	COL18A1	1349.0	44.4595246934	1315.0	43.828016293699996	2017.0	63.5854989308	1048.0	52.8148661608	643.0	19.8168157761	494.0	24.497928989499997
NM_001204240	TBC1D10A	107.0	11.9734979358	81.0	9.166329837989998	101.0	10.8108031411	44.0	7.528907780419999	18.0	1.8835614980500002	16.0	2.6940571565499996
NM_001136498	CISD3	83.0	37.4416595789	94.0	42.8822976912	86.0	37.108616970199996	32.0	22.0733887199	21.0	8.858625170529999	28.0	19.0057313466
NM_032358	CCDC77	176.0	20.782164412100002	127.0	15.165440353	101.0	11.407718652	46.0	8.30573317885	45.0	4.96890456542	48.0	8.52842633608
NM_001605	AARS	1385.0	82.530212617	1332.0	80.2676616292	1037.0	59.107319727299995	409.0	37.267351853200005	378.0	21.0632326036	369.0	33.085607510100004
